Date;GOOG.NASDAQ_AAPL - Close;GOOG.NASDAQ_GOOGL - Close;GOOG.NASDAQ_MSFT - Close;GOOG.NASDAQ_FB - Close;GOOG.NYSE_ORCL - Close
2004-09-20;2.69;59.74;27.51;;11.4
2004-09-21;2.72;58.98;27.26;;11.41
2004-09-22;2.64;59.25;27.12;;11.14
2004-09-23;2.66;60.47;27.35;;11.05
2004-09-24;2.66;59.97;27.29;;11.04
2004-09-27;2.68;59.19;27.19;;11.19
2004-09-28;2.72;63.49;27.27;;11.36
2004-09-29;2.76;65.61;27.58;;11.43
2004-09-30;2.77;64.86;27.65;;11.28
2004-10-01;2.76;66.36;28.25;;11.9
2004-10-04;2.77;67.6;28.12;;11.87
2004-10-05;2.81;69.25;28.38;;12.21
2004-10-06;2.9;68.61;28.53;;12.24
2004-10-07;2.83;69.49;28.17;;12.29
2004-10-08;2.79;68.93;27.99;;12.17
2004-10-11;2.76;67.7;28.06;;12.2
2004-10-12;2.74;68.77;28.03;;12.15
2004-10-13;2.84;70.52;28.03;;11.99
2004-10-14;3.21;71.07;27.8;;12.0
2004-10-15;3.25;72.13;27.99;;12.24
2004-10-18;3.41;74.65;28.41;;12.42
2004-10-19;3.39;74.04;28.18;;12.31
2004-10-20;3.39;70.32;28.7;;12.42
2004-10-21;3.42;74.76;28.56;;12.44
2004-10-22;3.39;86.3;27.74;;12.31
2004-10-25;3.4;93.79;27.63;;12.13
2004-10-26;3.43;90.99;27.9;;12.27
2004-10-27;3.59;93.08;28.15;;12.59
2004-10-28;3.73;96.75;28.01;;12.74
2004-10-29;3.74;95.42;27.97;;12.66
2004-11-01;3.75;98.11;28.08;;12.75
2004-11-02;3.82;97.53;28.24;;12.8
2004-11-03;3.95;95.93;28.47;;12.83
2004-11-04;3.89;92.44;29.0;;13.1
2004-11-05;3.91;84.76;29.31;;13.17
2004-11-08;3.88;86.36;29.28;;13.11
2004-11-09;3.86;84.43;29.77;;13.35
2004-11-10;3.91;84.01;29.73;;13.38
2004-11-11;3.95;91.6;29.98;;13.14
2004-11-12;3.96;91.09;29.97;;13.39
2004-11-15;3.95;92.53;27.39;;13.01
2004-11-16;3.92;86.36;27.12;;12.92
2004-11-17;3.92;86.34;27.17;;13.13
2004-11-18;3.96;83.85;27.07;;12.97
2004-11-19;3.94;84.78;26.86;;12.75
2004-11-22;4.38;82.63;26.65;;12.68
2004-11-23;4.38;83.84;26.53;;12.7
2004-11-24;4.58;87.47;26.64;;12.79
2004-11-26;4.61;89.78;26.6;;12.66
2004-11-29;4.89;90.62;26.77;;12.68
2004-11-30;4.79;91.08;26.81;;12.74
2004-12-01;4.84;90.07;27.25;;13.09
2004-12-02;4.66;89.79;27.09;;12.95
2004-12-03;4.48;90.29;27.23;;13.03
2004-12-06;4.7;88.23;27.33;;13.34
2004-12-07;4.49;85.8;27.07;;13.06
2004-12-08;4.52;85.07;27.36;;13.21
2004-12-09;4.57;86.8;27.23;;13.29
2004-12-10;4.65;85.91;27.08;;13.28
2004-12-13;4.64;85.31;27.25;;14.63
2004-12-14;4.66;89.43;27.23;;14.23
2004-12-15;4.66;89.98;27.11;;14.09
2004-12-16;4.76;88.32;27.16;;14.09
2004-12-17;4.64;90.13;26.96;;13.98
2004-12-20;4.48;92.6;26.95;;13.58
2004-12-21;4.55;91.97;27.07;;13.79
2004-12-22;4.55;93.24;26.97;;13.7
2004-12-23;4.57;94.04;27.01;;13.64
2004-12-27;4.51;96.05;26.85;;13.65
2004-12-28;4.58;96.48;26.95;;13.84
2004-12-29;4.6;96.55;26.9;;13.72
2004-12-30;4.63;98.9;26.76;;13.88
2004-12-31;4.6;96.49;26.72;;13.72
2005-01-03;4.52;101.46;26.74;;13.41
2005-01-04;4.57;97.35;26.84;;13.06
2005-01-05;4.61;96.85;26.78;;13.1
2005-01-06;4.61;94.37;26.75;;13.22
2005-01-07;4.95;97.02;26.67;;13.33
2005-01-10;4.93;97.63;26.8;;13.19
2005-01-11;4.61;96.87;26.73;;13.2
2005-01-12;4.68;97.79;26.78;;13.48
2005-01-13;4.99;97.76;26.27;;13.48
2005-01-14;5.01;100.08;26.12;;13.63
2005-01-18;5.05;102.05;26.32;;13.78
2005-01-19;4.99;98.75;25.98;;13.47
2005-01-20;5.03;97.06;25.86;;13.28
2005-01-21;5.04;94.23;25.65;;13.31
2005-01-24;5.05;90.45;25.67;;13.24
2005-01-25;5.15;88.65;26.02;;13.59
2005-01-26;5.16;94.71;26.01;;13.62
2005-01-27;5.19;94.13;26.11;;13.97
2005-01-28;5.28;95.27;26.18;;13.68
2005-01-31;5.49;97.91;26.28;;13.77
2005-02-01;5.54;96.05;26.39;;13.65
2005-02-02;5.69;103.08;26.46;;13.56
2005-02-03;5.56;105.54;26.18;;13.34
2005-02-04;5.63;102.28;26.32;;13.66
2005-02-07;5.64;98.11;26.16;;13.55
2005-02-08;5.78;99.42;26.24;;13.47
2005-02-09;5.62;95.89;26.07;;13.17
2005-02-10;5.6;94.08;26.06;;13.14
2005-02-11;5.8;93.79;25.97;;13.35
2005-02-14;6.04;96.59;26.01;;13.31
2005-02-15;6.32;97.71;25.93;;13.29
2005-02-16;6.44;99.3;25.79;;13.33
2005-02-17;6.27;99.05;25.65;;12.96
2005-02-18;6.2;99.07;25.48;;12.94
2005-02-22;6.09;95.78;25.23;;12.66
2005-02-23;6.3;97.07;25.2;;12.95
2005-02-24;6.35;94.54;25.37;;13.01
2005-02-25;6.36;93.03;25.25;;13.13
2005-02-28;6.41;94.09;25.16;;12.95
2005-03-01;6.36;93.12;25.28;;13.15
2005-03-02;6.3;92.68;25.26;;13.05
2005-03-03;5.97;93.6;25.17;;13.09
2005-03-04;6.12;93.04;25.17;;13.28
2005-03-07;6.11;94.5;25.47;;13.6
2005-03-08;5.79;92.69;25.4;;13.62
2005-03-09;5.62;90.77;25.31;;13.35
2005-03-10;5.69;90.08;25.43;;13.26
2005-03-11;5.75;88.99;25.09;;13.09
2005-03-14;5.76;87.58;25.11;;13.15
2005-03-15;5.85;89.39;24.91;;13.15
2005-03-16;5.88;87.89;24.63;;13.02
2005-03-17;6.04;89.73;24.54;;13.16
2005-03-18;6.14;90.11;24.31;;12.54
2005-03-21;6.24;90.53;24.2;;12.65
2005-03-22;6.12;89.39;23.99;;12.49
2005-03-23;6.08;89.58;24.18;;12.51
2005-03-24;6.07;89.71;24.28;;12.4
2005-03-28;6.08;90.8;24.2;;12.43
2005-03-29;5.96;89.87;23.92;;12.28
2005-03-30;6.11;90.32;24.16;;12.48
2005-03-31;5.95;90.35;24.17;;12.48
2005-04-01;5.84;90.11;24.12;;12.53
2005-04-04;5.87;92.74;24.23;;12.69
2005-04-05;5.98;94.38;24.47;;12.45
2005-04-06;6.05;94.7;24.67;;12.38
2005-04-07;6.22;96.98;25.1;;12.45
2005-04-08;6.25;96.12;24.94;;12.36
2005-04-11;5.99;96.71;24.97;;12.4
2005-04-12;6.09;97.07;25.32;;12.49
2005-04-13;5.86;96.56;25.04;;12.26
2005-04-14;5.32;95.82;24.84;;12.09
2005-04-15;5.05;92.59;24.46;;11.7
2005-04-18;5.09;93.58;24.65;;11.8
2005-04-19;5.3;95.8;24.63;;11.88
2005-04-20;5.07;99.15;24.32;;11.78
2005-04-21;5.31;102.21;25.28;;12.17
2005-04-22;5.07;108.01;24.98;;11.92
2005-04-25;5.28;111.88;24.99;;12.07
2005-04-26;5.17;109.48;24.76;;11.88
2005-04-27;5.14;110.0;24.99;;11.9
2005-04-28;5.08;109.83;24.45;;11.62
2005-04-29;5.15;110.11;25.3;;11.56
2005-05-02;5.2;111.26;25.23;;11.6
2005-05-03;5.17;113.21;25.36;;11.59
2005-05-04;5.31;114.36;25.21;;11.72
2005-05-05;5.24;113.6;25.23;;11.66
2005-05-06;5.32;114.12;25.22;;11.76
2005-05-09;5.28;113.12;25.11;;11.75
2005-05-10;5.2;114.01;24.9;;11.52
2005-05-11;5.09;115.76;24.91;;11.7
2005-05-12;4.88;114.47;25.0;;11.89
2005-05-13;4.97;114.73;25.3;;12.36
2005-05-16;5.08;115.64;25.49;;12.35
2005-05-17;5.05;116.68;25.46;;12.21
2005-05-18;5.12;119.7;25.7;;12.33
2005-05-19;5.36;119.71;25.92;;12.43
2005-05-20;5.36;120.93;25.74;;12.55
2005-05-23;5.68;127.85;25.85;;12.7
2005-05-24;5.67;128.13;25.75;;12.8
2005-05-25;5.68;130.54;25.71;;12.75
2005-05-26;5.82;129.73;25.9;;12.92
2005-05-27;5.79;133.13;26.07;;12.85
2005-05-31;5.68;138.77;25.8;;12.8
2005-06-01;5.76;144.14;25.81;;12.85
2005-06-02;5.72;144.09;25.79;;12.98
2005-06-03;5.46;140.27;25.43;;12.59
2005-06-06;5.42;145.62;25.37;;12.65
2005-06-07;5.22;146.71;25.51;;12.59
2005-06-08;5.27;139.92;25.4;;12.67
2005-06-09;5.38;143.3;25.51;;12.67
2005-06-10;5.12;141.39;25.43;;12.64
2005-06-13;5.13;141.52;25.31;;12.6
2005-06-14;5.14;139.31;25.36;;12.48
2005-06-15;5.3;137.54;25.26;;12.62
2005-06-16;5.43;138.86;25.04;;12.46
2005-06-17;5.47;140.3;25.04;;12.34
2005-06-20;5.37;143.49;25.11;;12.41
2005-06-21;5.41;144.06;25.15;;12.55
2005-06-22;5.51;144.79;25.07;;12.63
2005-06-23;5.56;145.0;25.31;;12.51
2005-06-24;5.39;148.77;25.04;;12.5
2005-06-27;5.3;152.2;25.05;;12.54
2005-06-28;5.33;151.15;25.07;;12.83
2005-06-29;5.2;146.51;25.09;;13.57
2005-06-30;5.26;147.22;24.84;;13.2
2005-07-01;5.21;145.77;24.71;;13.29
2005-07-05;5.43;148.0;24.98;;13.27
2005-07-06;5.34;145.91;24.7;;13.32
2005-07-07;5.38;147.92;24.65;;13.29
2005-07-08;5.46;148.26;25.09;;13.56
2005-07-11;5.44;146.82;25.29;;13.71
2005-07-12;5.46;146.04;25.61;;13.8
2005-07-13;5.48;149.58;25.66;;13.96
2005-07-14;5.82;150.6;25.97;;14.05
2005-07-15;5.94;150.75;25.79;;14.04
2005-07-18;5.93;149.92;25.55;;13.9
2005-07-19;6.17;155.1;26.16;;13.94
2005-07-20;6.23;156.16;26.19;;14.03
2005-07-21;6.18;157.13;26.44;;13.72
2005-07-22;6.29;151.35;25.68;;13.8
2005-07-25;6.26;148.07;25.69;;13.79
2005-07-26;6.23;148.19;25.54;;13.79
2005-07-27;6.28;148.61;25.72;;13.84
2005-07-28;6.26;146.9;25.75;;13.85
2005-07-29;6.09;144.02;25.61;;13.57
2005-08-01;6.11;145.95;25.92;;13.52
2005-08-02;6.17;149.74;26.81;;13.58
2005-08-03;6.17;148.8;27.25;;13.38
2005-08-04;6.1;149.01;27.32;;13.3
2005-08-05;6.14;146.32;27.76;;13.28
2005-08-08;6.09;145.77;27.13;;13.29
2005-08-09;6.26;145.93;27.35;;13.36
2005-08-10;6.2;142.98;26.95;;13.35
2005-08-11;6.29;142.17;27.27;;13.37
2005-08-12;6.59;145.0;27.05;;13.3
2005-08-15;6.81;142.14;27.13;;13.29
2005-08-16;6.61;142.97;26.74;;13.3
2005-08-17;6.74;142.69;26.95;;13.24
2005-08-18;6.61;140.13;26.82;;13.09
2005-08-19;6.55;140.14;26.72;;13.07
2005-08-22;6.55;137.14;26.91;;13.09
2005-08-23;6.53;139.93;26.87;;13.1
2005-08-24;6.54;141.43;26.81;;12.95
2005-08-25;6.58;141.44;27.03;;12.97
2005-08-26;6.53;141.93;26.97;;12.9
2005-08-29;6.55;144.37;27.15;;13.08
2005-08-30;6.65;143.78;27.18;;13.03
2005-08-31;6.7;143.14;27.38;;12.99
2005-09-01;6.61;143.27;27.2;;13.31
2005-09-02;6.6;144.37;27.02;;13.39
2005-09-06;6.97;143.7;27.0;;13.56
2005-09-07;6.95;147.58;26.85;;13.41
2005-09-08;7.11;147.84;26.61;;13.37
2005-09-09;7.33;149.69;26.58;;13.28
2005-09-12;7.34;155.02;26.61;;13.49
2005-09-13;7.26;156.0;26.48;;13.64
2005-09-14;7.09;151.65;26.31;;13.44
2005-09-15;7.12;151.46;26.27;;13.37
2005-09-16;7.32;150.25;26.07;;13.25
2005-09-19;7.52;152.05;26.0;;13.29
2005-09-20;7.6;154.11;25.84;;13.4
2005-09-21;7.44;156.11;25.49;;13.29
2005-09-22;7.41;155.84;25.34;;13.52
2005-09-23;7.6;157.84;25.27;;12.45
2005-09-26;7.69;157.3;25.27;;12.4
2005-09-27;7.63;157.13;25.34;;12.33
2005-09-28;7.3;153.15;25.67;;12.19
2005-09-29;7.48;154.96;25.94;;12.32
2005-09-30;7.66;158.39;25.73;;12.4
2005-10-03;7.78;159.5;25.5;;12.38
2005-10-04;7.68;155.66;24.98;;12.24
2005-10-05;7.54;155.51;24.67;;12.17
2005-10-06;7.39;156.53;24.73;;12.03
2005-10-07;7.33;156.65;24.59;;11.98
2005-10-10;7.2;155.48;24.46;;12.01
2005-10-11;7.37;153.2;24.41;;12.08
2005-10-12;7.04;150.64;24.3;;12.0
2005-10-13;7.68;148.87;24.59;;12.08
2005-10-14;7.71;148.22;24.67;;12.31
2005-10-17;7.63;152.65;24.53;;12.38
2005-10-18;7.46;151.79;24.57;;12.37
2005-10-19;7.85;154.5;25.09;;12.19
2005-10-20;8.02;151.75;24.79;;12.14
2005-10-21;7.95;170.12;24.78;;12.26
2005-10-24;8.11;174.5;25.1;;12.82
2005-10-25;8.01;173.63;25.03;;12.97
2005-10-26;8.15;177.9;25.11;;12.66
2005-10-27;7.92;176.71;24.85;;12.45
2005-10-28;7.78;179.26;25.53;;12.71
2005-10-31;8.23;186.26;25.7;;12.68
2005-11-01;8.21;189.88;25.96;;12.73
2005-11-02;8.56;190.03;26.46;;12.48
2005-11-03;8.84;193.17;26.44;;12.2
2005-11-04;8.74;195.41;26.66;;12.61
2005-11-07;8.6;197.71;27.01;;12.61
2005-11-08;8.56;195.14;27.05;;12.62
2005-11-09;8.59;189.76;26.96;;12.51
2005-11-10;8.74;195.75;27.09;;12.7
2005-11-11;8.79;195.4;27.28;;12.81
2005-11-14;8.78;198.68;27.35;;12.82
2005-11-15;8.9;196.6;27.5;;12.67
2005-11-16;9.28;199.27;27.74;;12.49
2005-11-17;9.22;201.93;27.97;;12.61
2005-11-18;9.22;200.31;28.07;;12.62
2005-11-21;9.28;204.88;28.16;;12.44
2005-11-22;9.5;208.44;27.91;;12.39
2005-11-23;9.59;211.64;27.92;;12.64
2005-11-25;9.91;214.52;27.76;;12.61
2005-11-28;9.95;211.95;27.75;;12.54
2005-11-29;9.73;201.97;27.68;;12.73
2005-11-30;9.69;202.66;27.68;;12.6
2005-12-01;10.23;207.25;27.89;;12.86
2005-12-02;10.38;209.06;28.01;;12.76
2005-12-05;10.26;203.13;27.85;;12.51
2005-12-06;10.58;202.47;27.69;;12.52
2005-12-07;10.56;202.31;27.75;;12.51
2005-12-08;10.58;205.53;27.69;;12.44
2005-12-09;10.62;204.8;27.71;;12.5
2005-12-12;10.7;206.51;27.45;;12.84
2005-12-13;10.71;208.95;27.13;;12.83
2005-12-14;10.29;209.69;27.09;;12.81
2005-12-15;10.31;211.48;26.92;;12.83
2005-12-16;10.16;215.29;26.9;;12.69
2005-12-19;10.2;212.51;26.83;;12.32
2005-12-20;10.3;215.08;26.86;;12.28
2005-12-21;10.5;213.38;26.73;;12.18
2005-12-22;10.57;216.24;26.59;;12.32
2005-12-23;10.48;215.68;26.64;;12.34
2005-12-27;10.6;212.53;26.46;;12.35
2005-12-28;10.51;213.56;26.39;;12.28
2005-12-29;10.21;210.29;26.27;;12.29
2005-12-30;10.27;207.64;26.15;;12.21
2006-01-03;10.68;217.83;26.84;;12.6
2006-01-04;10.71;222.84;26.97;;12.62
2006-01-05;10.63;225.85;26.99;;12.79
2006-01-06;10.9;233.06;26.91;;13.12
2006-01-09;10.86;233.68;26.86;;12.88
2006-01-10;11.55;235.11;27.0;;12.62
2006-01-11;11.99;236.05;27.29;;12.6
2006-01-12;12.04;232.05;27.14;;12.52
2006-01-13;12.23;233.36;27.19;;12.51
2006-01-17;12.1;233.79;26.99;;12.44
2006-01-18;11.78;222.68;26.83;;12.34
2006-01-19;11.29;218.44;27.02;;12.52
2006-01-20;10.87;199.93;26.41;;12.29
2006-01-23;11.1;213.96;26.35;;12.3
2006-01-24;10.86;221.74;26.28;;12.2
2006-01-25;10.6;216.72;26.4;;12.51
2006-01-26;10.33;217.35;26.5;;12.44
2006-01-27;10.29;216.96;27.79;;12.41
2006-01-30;10.71;213.62;28.0;;12.61
2006-01-31;10.79;216.55;28.15;;12.57
2006-02-01;10.77;201.09;28.04;;12.58
2006-02-02;10.3;198.22;27.68;;12.39
2006-02-03;10.26;190.97;27.54;;12.21
2006-02-06;9.61;192.74;27.17;;12.25
2006-02-07;9.66;184.14;26.94;;12.37
2006-02-08;9.83;184.72;26.91;;12.57
2006-02-09;9.28;179.56;26.66;;12.69
2006-02-10;9.62;181.49;26.69;;12.69
2006-02-13;9.24;173.02;26.39;;12.49
2006-02-14;9.66;171.83;26.65;;12.4
2006-02-15;9.89;171.36;26.88;;12.41
2006-02-16;10.08;183.41;26.81;;12.44
2006-02-17;10.04;184.56;26.7;;12.4
2006-02-21;9.87;183.48;26.54;;12.34
2006-02-22;10.19;182.93;26.72;;12.48
2006-02-23;10.25;189.22;26.66;;12.4
2006-02-24;10.21;188.89;26.63;;12.46
2006-02-27;10.14;195.38;27.05;;12.46
2006-02-28;9.78;181.49;26.87;;12.42
2006-03-01;9.87;182.58;27.14;;12.81
2006-03-02;9.94;188.41;26.97;;12.8
2006-03-03;9.67;189.28;26.93;;12.79
2006-03-06;9.35;184.23;26.91;;12.77
2006-03-07;9.47;182.41;27.06;;12.88
2006-03-08;9.38;177.12;27.25;;12.86
2006-03-09;9.13;171.67;27.0;;12.84
2006-03-10;9.03;168.92;27.17;;12.9
2006-03-13;9.38;168.7;27.11;;12.9
2006-03-14;9.62;175.76;27.23;;12.96
2006-03-15;9.46;172.42;27.36;;13.24
2006-03-16;9.19;169.55;27.27;;13.5
2006-03-17;9.24;170.06;27.5;;13.6
2006-03-20;9.14;174.27;27.89;;13.72
2006-03-21;8.83;170.13;27.74;;13.62
2006-03-22;8.81;170.28;27.15;;13.99
2006-03-23;8.59;171.12;26.85;;13.8
2006-03-24;8.57;183.08;27.01;;13.79
2006-03-27;8.5;185.03;27.01;;13.84
2006-03-28;8.39;188.79;26.9;;13.59
2006-03-29;8.9;197.69;27.02;;13.72
2006-03-30;8.96;194.41;27.23;;13.78
2006-03-31;8.96;195.19;27.21;;13.69
2006-04-03;8.95;195.04;27.56;;13.79
2006-04-04;8.74;202.37;27.64;;13.84
2006-04-05;9.6;204.2;27.74;;13.95
2006-04-06;10.18;205.8;27.56;;13.8
2006-04-07;9.97;203.28;27.25;;13.75
2006-04-10;9.81;208.4;27.29;;13.83
2006-04-11;9.71;205.03;27.13;;13.84
2006-04-12;9.53;204.68;27.2;;13.78
2006-04-13;9.5;201.28;27.07;;13.68
2006-04-17;9.26;203.61;26.84;;13.74
2006-04-18;9.46;202.32;27.22;;14.0
2006-04-19;9.38;205.46;27.03;;14.31
2006-04-20;9.66;207.71;27.03;;14.15
2006-04-21;9.58;218.77;27.15;;14.28
2006-04-24;9.39;220.47;27.11;;14.48
2006-04-25;9.45;213.79;27.11;;14.65
2006-04-26;9.74;213.2;27.1;;14.72
2006-04-27;9.91;210.23;27.25;;14.93
2006-04-28;10.06;209.18;24.15;;14.59
2006-05-01;9.94;199.65;24.29;;14.58
2006-05-02;10.23;197.6;24.01;;14.43
2006-05-03;10.16;197.28;23.17;;14.32
2006-05-04;10.16;197.57;23.44;;14.29
2006-05-05;10.27;197.35;23.8;;14.45
2006-05-08;10.27;197.59;23.73;;14.23
2006-05-09;10.15;204.6;23.62;;14.11
2006-05-10;10.09;201.69;23.77;;14.24
2006-05-11;9.74;193.69;23.22;;13.91
2006-05-12;9.67;187.25;23.17;;13.98
2006-05-15;9.68;188.29;23.15;;13.97
2006-05-16;9.28;185.84;23.01;;14.19
2006-05-17;9.32;187.44;22.73;;13.85
2006-05-18;9.03;185.68;22.83;;13.77
2006-05-19;9.22;185.2;22.56;;13.7
2006-05-22;9.05;185.66;22.88;;13.55
2006-05-23;9.02;187.98;22.79;;13.47
2006-05-24;9.05;190.82;23.5;;13.78
2006-05-25;9.19;191.69;23.74;;14.07
2006-05-26;9.08;190.87;23.72;;14.05
2006-05-30;8.75;186.16;23.15;;14.02
2006-05-31;8.54;186.1;22.65;;14.22
2006-06-01;8.88;191.5;22.82;;14.22
2006-06-02;8.81;189.91;22.76;;14.15
2006-06-05;8.57;187.41;22.5;;13.86
2006-06-06;8.53;195.19;22.13;;13.82
2006-06-07;8.37;193.45;22.04;;13.54
2006-06-08;8.68;196.85;22.11;;13.53
2006-06-09;8.46;193.48;21.92;;13.47
2006-06-12;8.14;190.96;21.71;;13.25
2006-06-13;8.33;193.46;21.51;;13.15
2006-06-14;8.23;192.39;21.88;;13.19
2006-06-15;8.48;195.7;22.07;;13.7
2006-06-16;8.22;195.55;22.1;;14.19
2006-06-19;8.17;194.26;22.55;;14.29
2006-06-20;8.21;193.78;22.56;;14.25
2006-06-21;8.27;201.27;23.08;;14.53
2006-06-22;8.51;200.17;22.88;;14.33
2006-06-23;8.4;202.63;22.5;;14.9
2006-06-26;8.43;202.31;22.82;;14.67
2006-06-27;8.2;201.36;22.86;;14.5
2006-06-28;8.0;203.26;23.16;;14.58
2006-06-29;8.42;209.11;23.47;;14.74
2006-06-30;8.18;209.87;23.3;;14.49
2006-07-03;8.28;211.81;23.7;;14.81
2006-07-05;8.14;210.94;23.35;;14.57
2006-07-06;7.97;211.81;23.48;;14.5
2006-07-07;7.91;210.44;23.3;;14.78
2006-07-10;7.86;209.31;23.5;;14.59
2006-07-11;7.95;212.49;23.1;;14.54
2006-07-12;7.57;208.83;22.64;;14.22
2006-07-13;7.46;204.62;22.26;;14.1
2006-07-14;7.24;201.95;22.29;;14.29
2006-07-17;7.48;204.15;22.48;;14.42
2006-07-18;7.56;201.73;22.74;;14.72
2006-07-19;7.73;199.7;23.4;;15.07
2006-07-20;8.64;193.75;22.85;;15.12
2006-07-21;8.67;195.25;23.87;;15.12
2006-07-24;8.77;195.65;24.0;;14.98
2006-07-25;8.85;194.87;24.22;;14.93
2006-07-26;9.12;192.94;24.37;;15.02
2006-07-27;9.06;191.39;23.87;;14.87
2006-07-28;9.37;194.25;24.25;;15.07
2006-07-31;9.71;193.49;24.06;;14.97
2006-08-01;9.6;187.94;23.99;;14.73
2006-08-02;9.74;183.8;24.3;;14.81
2006-08-03;9.94;187.88;24.21;;14.77
2006-08-04;9.76;187.11;24.29;;14.62
2006-08-07;9.6;189.16;24.22;;14.62
2006-08-08;9.25;190.69;24.34;;14.8
2006-08-09;9.08;188.66;24.44;;14.95
2006-08-10;9.15;187.29;24.46;;15.13
2006-08-11;9.09;184.43;24.43;;14.99
2006-08-14;9.13;184.9;24.53;;15.29
2006-08-15;9.49;190.68;24.62;;15.72
2006-08-16;9.71;194.05;24.7;;15.54
2006-08-17;9.66;193.09;24.7;;15.81
2006-08-18;9.7;191.87;25.79;;15.71
2006-08-21;9.51;188.84;26.12;;15.64
2006-08-22;9.66;189.33;25.62;;15.48
2006-08-23;9.62;186.9;25.67;;15.32
2006-08-24;9.69;187.05;25.74;;15.38
2006-08-25;9.82;186.82;25.85;;15.41
2006-08-28;9.57;190.67;25.95;;15.54
2006-08-29;9.5;189.66;25.84;;15.52
2006-08-30;9.57;190.57;25.8;;15.76
2006-08-31;9.69;189.45;25.7;;15.66
2006-09-01;9.77;189.49;25.84;;15.5
2006-09-05;10.21;192.37;25.61;;15.84
2006-09-06;10.0;190.26;25.61;;15.62
2006-09-07;10.4;189.43;25.43;;16.01
2006-09-08;10.36;189.11;25.6;;15.91
2006-09-11;10.36;192.24;25.91;;16.29
2006-09-12;10.38;196.15;25.93;;16.3
2006-09-13;10.6;203.49;25.98;;16.39
2006-09-14;10.6;202.19;26.33;;16.47
2006-09-15;10.59;205.14;26.85;;16.33
2006-09-18;10.56;207.55;26.79;;16.25
2006-09-19;10.54;202.11;26.86;;16.13
2006-09-20;10.75;198.7;27.18;;17.93
2006-09-21;10.66;203.63;26.9;;18.08
2006-09-22;10.43;202.09;26.66;;17.54
2006-09-25;10.82;202.19;26.95;;17.97
2006-09-26;11.09;203.64;27.2;;18.19
2006-09-27;10.92;201.66;27.44;;17.93
2006-09-28;11.0;201.99;27.4;;17.99
2006-09-29;11.0;201.15;27.35;;17.74
2006-10-02;10.69;200.92;27.36;;17.66
2006-10-03;10.58;202.22;27.37;;17.9
2006-10-04;10.77;208.06;27.94;;18.17
2006-10-05;10.69;206.11;27.92;;18.26
2006-10-06;10.6;210.46;27.87;;18.19
2006-10-09;10.66;214.71;27.72;;18.55
2006-10-10;10.54;213.54;27.69;;18.74
2006-10-11;10.46;213.46;27.54;;18.58
2006-10-12;10.75;213.93;28.22;;18.99
2006-10-13;10.72;213.86;28.37;;19.07
2006-10-16;10.77;211.09;28.45;;18.99
2006-10-17;10.61;210.53;28.44;;18.63
2006-10-18;10.65;209.86;28.52;;18.74
2006-10-19;11.28;213.24;28.29;;18.87
2006-10-20;11.42;230.06;28.43;;18.98
2006-10-23;11.64;240.63;28.45;;19.15
2006-10-24;11.58;236.89;28.28;;18.89
2006-10-25;11.67;243.54;28.31;;18.62
2006-10-26;11.74;242.79;28.35;;18.72
2006-10-27;11.49;237.84;28.34;;18.1
2006-10-30;11.49;238.52;28.53;;18.52
2006-10-31;11.58;238.43;28.71;;18.47
2006-11-01;11.31;233.98;28.81;;18.47
2006-11-02;11.28;235.19;28.77;;18.27
2006-11-03;11.18;236.13;28.73;;17.78
2006-11-06;11.39;238.71;28.84;;18.1
2006-11-07;11.5;236.52;28.95;;18.2
2006-11-08;11.78;237.74;28.98;;18.36
2006-11-09;11.91;236.55;29.26;;18.54
2006-11-10;11.87;237.01;29.24;;18.78
2006-11-13;12.05;240.76;29.35;;19.18
2006-11-14;12.1;244.89;29.23;;19.17
2006-11-15;12.01;246.21;29.12;;19.12
2006-11-16;12.23;248.2;29.47;;19.1
2006-11-17;12.26;249.64;29.4;;19.46
2006-11-20;12.35;247.77;29.89;;19.48
2006-11-21;12.66;255.08;29.92;;19.48
2006-11-22;12.9;254.26;29.92;;19.66
2006-11-24;13.09;252.8;29.76;;19.6
2006-11-27;12.79;242.62;29.48;;18.92
2006-11-28;13.12;244.99;29.39;;18.9
2006-11-29;13.11;242.57;29.57;;19.15
2006-11-30;13.09;242.65;29.36;;19.05
2006-12-01;13.05;240.64;29.12;;18.81
2006-12-04;13.02;242.67;29.33;;19.28
2006-12-05;13.04;243.74;29.13;;18.86
2006-12-06;12.83;244.6;28.99;;17.88
2006-12-07;12.43;241.56;28.85;;17.5
2006-12-08;12.61;242.3;29.4;;17.8
2006-12-11;12.68;242.21;29.54;;18.07
2006-12-12;12.31;241.13;29.43;;17.99
2006-12-13;12.72;239.73;29.55;;18.02
2006-12-14;12.65;241.3;30.07;;18.02
2006-12-15;12.53;240.39;30.19;;17.68
2006-12-18;12.21;231.63;29.89;;17.91
2006-12-19;12.33;234.55;29.99;;17.1
2006-12-20;12.11;231.68;30.09;;17.1
2006-12-21;11.84;228.33;29.98;;17.1
2006-12-22;11.74;228.02;29.64;;17.11
2006-12-26;11.64;228.99;29.99;;17.13
2006-12-27;11.65;234.25;30.02;;17.1
2006-12-28;11.55;231.51;29.98;;17.2
2006-12-29;12.12;230.47;29.86;;17.14
2007-01-03;11.97;234.03;29.86;;17.51
2007-01-04;12.24;241.87;29.81;;17.68
2007-01-05;12.15;243.84;29.64;;17.64
